observation_id,sample_record_id,sample_name,source_site_id,latitude,longitude,coordinate_reference_system,h3_r6,state_or_ut_2011,district_2011,analysis_scope,analysis_sequence,source_analyzed_material,source_mineral_code,mineral_name_curated,mineral_ontology_material_id,parameter,parameter_class,chemical_name_curated,chemical_name_basis,component_element_material_ids_json,ontology_material_ids_json,source_value_text,numeric_value,measurement_status,measurement_qualifier,unit_source,unit_normalized,source_method_code_data_sheet,source_method_code_metadata_sheet,technique,instrument,laboratory,analytical_accuracy_source,reference_materials_json,detection_limit_reported,detection_limit_value,detection_limit_unit,procedural_blank_value,procedural_blank_unit,operation_conditions_json,sample_preparation_source,chemical_treatment_source,source_workbook,source_sheet,source_row,source_column,source_dataset_id,source_doi,source_url,source_license,source_file_sha1,source_file_sha256,source_citation,source_accessed_date,deposit_or_mine_status_verified,model_evidence_role,model_use_status,data_quality_flags_json
ECL4498-BULK-C1-001-16-NI,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Ni,trace_element,nickel,ontology_canonical_element_name,"[""element:nickel""]","[""element:nickel""]",1.84,1.84,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":45.1,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,X,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-17-CU,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Cu,trace_element,copper,ontology_canonical_element_name,"[""element:copper""]","[""element:copper""]",3.25,3.25,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":127,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,Y,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-18-ZN,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Zn,trace_element,zinc,ontology_canonical_element_name,"[""element:zinc""]","[""element:zinc""]",11.7,11.7,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":136,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,Z,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-19-GA,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Ga,trace_element,gallium,ontology_canonical_element_name,"[""element:gallium""]","[""element:gallium""]",84.3,84.3,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":109,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,AA,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-20-RB,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Rb,trace_element,rubidium,ontology_canonical_element_name,"[""element:rubidium""]","[""element:rubidium""]",8704,8704,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":21.1,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,AB,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-21-SR,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Sr,trace_element,strontium,ontology_canonical_element_name,"[""element:strontium""]","[""element:strontium""]",7.95,7.95,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":0.73,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,AC,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-22-Y,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Y,trace_element,yttrium,ontology_canonical_element_name,"[""element:yttrium""]","[""element:yttrium""]",1.16,1.16,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":9.82,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,AD,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-23-ZR,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Zr,trace_element,zirconium,ontology_canonical_element_name,"[""element:zirconium""]","[""element:zirconium""]",26.7,26.7,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":433,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,AE,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-24-NB,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Nb,trace_element,niobium,ontology_canonical_element_name,"[""element:niobium""]","[""element:niobium""]",57.1,57.1,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":28.4,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,AF,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-25-MO,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Mo,trace_element,molybdenum,ontology_canonical_element_name,"[""element:molybdenum""]","[""element:molybdenum""]",0.62,0.62,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":183,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,AG,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-26-CD,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Cd,trace_element,cadmium,ontology_canonical_element_name,"[""element:cadmium""]","[""element:cadmium""]",0.03,0.03,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":19.1,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,AH,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-27-SB,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Sb,trace_element,antimony,ontology_canonical_element_name,"[""element:antimony""]","[""element:antimony""]",0.17,0.17,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":3.96,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,AI,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
ECL4498-BULK-C1-001-28-CS,ECL4498-SAMPLE-C1,C1,ECL4498-SITE-C6B15AB1AA,26.30345,90.37555,EPSG:4326,863ce0997ffffff,Assam,Dhubri,bulk,1,bulk sample powder,,,,Cs,trace_element,cesium,ontology_canonical_element_name,"[""element:cesium""]","[""element:cesium""]",1455,1455,measured_numeric,,ppm,ppm,2,2,ICP-MS,Thermo Fisher Scientific iCAP Q,"Department of Earth Sciences, IITK","[""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%""]","[{""name"":""BHVO-2"",""measured_value"":1.77,""reported_uncertainty_or_accuracy"":""accuracy better than 5% for all trace elements except V, Sc, Pb, and Cs, which is better than 10%"",""reported_uncertainty_unit"":""ppm"",""number_of_measurements"":""""}]",false,,,,,{},sediment samples were dried and powdered in an agate mortar and pestle; <75 mm,50 mg of sample powder was digested in concentrated HF+ HNO3 + HCl solution in the ratio of (8:4:2),4498-1_Duttetal_2026_BulkAnalysis.xls,3 Data,7,AJ,SRC_EARTHCHEM_ECL_4498_DUTT_2026,10.60520/IEDA/114498,https://ecl.earthchem.org/view.php?id=4498,CC-BY-4.0,118bc636e3cd7a3b42a109ca4c6985b7a4926f2f,dc29e57f88ed3846140751d12319bb5f2d446f7baf9b853918e94e3ff0decb30,"Dutt, A.; Paul, D.; Goswami, V.; Ray, D.; Dash, J.K. (2026). Analytical data of Li-rich pegmatites and associated leucogranites of the Assam-Meghalaya Gneissic Complex, northeast India, Version 1.0. Interdisciplinary Earth Data Alliance (IEDA). https://doi.org/10.60520/IEDA/114498",2026-09-10,false,independent_geochemical_context,excluded_from_v0.6_model_pending_spatial_validation,[]
