record_id,record_type,source_id,source_serial_number,state_or_ut,state_source,district,mine_name,mine_name_source,mineral_source,normalized_material_ids_json,normalized_material_names_json,earlier_lessee,published_status,published_status_scope,current_legal_or_operational_status_verified,latitude,longitude,coordinate_source,location_precision,model_evidence_role,model_exclusion_reason,source_url,source_page_last_updated,source_access_date,source_page_sha256,source_table_row_number,quality_flags_json,notes
IBM-ABANDONED-033,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,33,Madhya Pradesh,Madhya Pradesh,,Dudiyan khera,Dudiyan khera,Barytes,"[""mineral:baryte""]","[""Baryte""]",Bundela Enterprises,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,34,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-034,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,34,Madhya Pradesh,Madhya Pradesh,,Jamnera,Jamnera,Fireclay,"[""group:clay"",""material:fire-clay""]","[""Clay"",""Fire clay""]",Burn Standard Co.Ltd.,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,35,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-035,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,35,Madhya Pradesh,Madhya Pradesh,,Jhaulana (barapathar),Jhaulana (barapathar),Ochre,"[""material:iron-oxide-pigments"",""material:ochre""]","[""Iron oxide pigments"",""Ochre""]",Shiv Kumar Agrawal,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,36,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-036,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,36,Madhya Pradesh,Madhya Pradesh,,Kalhera,Kalhera,Limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]",Ram Kishore Pathak,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,37,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-037,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,37,Madhya Pradesh,Madhya Pradesh,,Karanjia,Karanjia,Ochre,"[""material:iron-oxide-pigments"",""material:ochre""]","[""Iron oxide pigments"",""Ochre""]",Makel Minerals,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,38,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-038,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,38,Madhya Pradesh,Madhya Pradesh,,Karanjia,Karanjia,Ochre,"[""material:iron-oxide-pigments"",""material:ochre""]","[""Iron oxide pigments"",""Ochre""]",Makel Minerals,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,39,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-039,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,39,Madhya Pradesh,Madhya Pradesh,,Karanjia,Karanjia,Ochre,"[""material:iron-oxide-pigments"",""material:ochre""]","[""Iron oxide pigments"",""Ochre""]",Makel Minerals,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,40,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-040,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,40,Madhya Pradesh,Madhya Pradesh,,Kari,Kari,Pyrophyllite,"[""mineral:pyrophyllite""]","[""Pyrophyllite""]",Putti Lal Tiwari,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,41,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-041,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,41,Madhya Pradesh,Madhya Pradesh,,Khamtara,Khamtara,Fireclay,"[""group:clay"",""material:fire-clay""]","[""Clay"",""Fire clay""]",S.N.Sunderson & Co.,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,42,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-042,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,42,Madhya Pradesh,Madhya Pradesh,,Khodola,Khodola,Fireclay,"[""group:clay"",""material:fire-clay""]","[""Clay"",""Fire clay""]",Kedarmal Sawalram,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,43,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-043,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,43,Madhya Pradesh,Madhya Pradesh,,Kishnapura,Kishnapura,Pyrophyllite,"[""mineral:pyrophyllite""]","[""Pyrophyllite""]",Rajendra Kumar Tiwari,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,44,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-044,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,44,Madhya Pradesh,Madhya Pradesh,,Kusiara bhatha,Kusiara bhatha,Ochre,"[""material:iron-oxide-pigments"",""material:ochre""]","[""Iron oxide pigments"",""Ochre""]",Harrish Mineral Supply Co.,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,45,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-045,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,45,Madhya Pradesh,Madhya Pradesh,,Lalpur,Lalpur,Dolomite,"[""mineral:dolomite""]","[""Dolomite""]",Capital Minerals,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,46,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-046,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,46,Madhya Pradesh,Madhya Pradesh,,Lamani,Lamani,Ochre,"[""material:iron-oxide-pigments"",""material:ochre""]","[""Iron oxide pigments"",""Ochre""]",Jailal Bharatlal,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,47,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
IBM-ABANDONED-047,official_abandoned_mine_inventory_record,SRC_IBM_ABANDONED_MINE_SITES,47,Madhya Pradesh,Madhya Pradesh,,Lamataghat,Lamataghat,Fireclay,"[""group:clay"",""material:fire-clay""]","[""Clay"",""Fire clay""]",Burn Standard Co.Ltd.,abandoned_or_orphaned_site_identified_for_reclamation_or_rehabilitation,one of 82 sites remaining after 24 of 106 identified sites became operational again,False,,,,state_and_named_mine_only,excluded_context_only,IBM page publishes no coordinate and does not establish current status; geocoding by name would be inferred evidence.,https://ibm.gov.in/IBMPortal/pages/Abandoned_Mine_Sites,2026-09-09,2026-09-10,e5164e21ea4f5447d13bcfe20654f81e8791b94913eaa5f51b7f2057f1379edb,48,"[""coordinates_not_published"",""district_not_published"",""current_status_not_independently_verified""]",Source wording is preserved. Earlier lessee is historical context and must not be interpreted as the current owner or rights holder.
