record_id,record_type,source_id,dimension,category_source,category_normalized,as_of_date,provisional,lease_count,lease_count_source,lease_area_ha,lease_area_ha_source,lease_count_share_pct,lease_area_share_pct,is_total,normalized_material_ids_json,normalized_material_names_json,chemical_or_english_names_json,formulae_or_symbols_json,source_table,source_pdf_page,source_printed_page,source_url,source_access_date,source_document_sha256,scope_exclusions_json,coordinates_published,geometry_published,model_evidence_role,quality_flags_json,notes
IBM-IMYB2024-LEASE-AGG-001,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,India,India,2022-03-31,False,3095,3095,278008.94,278008.94,,,True,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-002,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,India,India,2023-03-31,False,3007,3007,282356.54,282356.54,,,True,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-003,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,India,India,2024-03-31,True,2995,2995,293811.5373,293811.5373,,,True,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-004,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Andhra Pradesh,Andhra Pradesh,2022-03-31,False,379,379,25450.49,25450.49,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-005,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Andhra Pradesh,Andhra Pradesh,2023-03-31,False,376,376,25411.77,25411.77,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-006,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Andhra Pradesh,Andhra Pradesh,2024-03-31,True,377,377,25650.8434,25650.8434,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-007,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Assam,Assam,2022-03-31,False,7,7,889.5,889.5,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-008,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Assam,Assam,2023-03-31,False,7,7,889.5,889.5,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-009,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Assam,Assam,2024-03-31,True,6,6,858.5,858.5,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-010,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Bihar,Bihar,2022-03-31,False,1,1,53.38,53.38,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-011,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Bihar,Bihar,2023-03-31,False,1,1,53.38,53.38,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-012,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Bihar,Bihar,2024-03-31,True,5,5,53.378,53.378,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-013,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Chhattisgarh,Chhattisgarh,2022-03-31,False,175,175,26210.55,26210.55,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-014,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Chhattisgarh,Chhattisgarh,2023-03-31,False,158,158,25491.13,25491.13,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-015,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Chhattisgarh,Chhattisgarh,2024-03-31,True,158,158,24825.281,24825.281,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-016,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Goa,Goa,2022-03-31,False,9,9,442.49,442.49,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-017,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Goa,Goa,2023-03-31,False,9,9,439.79,439.79,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-018,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Goa,Goa,2024-03-31,True,10,10,918.3144,918.3144,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-019,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Gujarat,Gujarat,2022-03-31,False,440,440,26836.82,26836.82,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-020,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Gujarat,Gujarat,2023-03-31,False,432,432,27300.96,27300.96,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-021,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Gujarat,Gujarat,2024-03-31,True,377,377,26732.8153,26732.8153,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-022,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Himachal Pradesh,Himachal Pradesh,2022-03-31,False,40,40,2448.58,2448.58,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-023,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Himachal Pradesh,Himachal Pradesh,2023-03-31,False,40,40,2448.61,2448.61,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-024,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Himachal Pradesh,Himachal Pradesh,2024-03-31,True,,n,2430.489,2430.489,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""unparseable_source_lease_count_preserved"",""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-025,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Haryana,Haryana,2022-03-31,False,4,4,46.85,46.85,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-026,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Haryana,Haryana,2023-03-31,False,4,4,46.85,46.85,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-027,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Haryana,Haryana,2024-03-31,True,4,4,46.85,46.85,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-028,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Jammu & Kashmir**,Jammu and Kashmir,2022-03-31,False,37,37,2020.43,2020.43***,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""source_footnote_includes_ladakh"",""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-029,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Jammu & Kashmir**,Jammu and Kashmir,2023-03-31,False,38,38,2146.76,2146.76,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-030,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Jammu & Kashmir**,Jammu and Kashmir,2024-03-31,True,37,37,1330.231,1330.231,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-031,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Jharkhand,Jharkhand,2022-03-31,False,100,100,18068.24,18068.24,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-032,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Jharkhand,Jharkhand,2023-03-31,False,100,100,18068.28,18068.28,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-033,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Jharkhand,Jharkhand,2024-03-31,True,101,101,18099.9169,18099.9169,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-034,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Karnataka,Karnataka,2022-03-31,False,298,298,33047.05,33047.05,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-035,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Karnataka,Karnataka,2023-03-31,False,293,293,32830.72,32830.72,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-036,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Karnataka,Karnataka,2024-03-31,True,262,262,30945.005,30945.005,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-037,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Kerala,Kerala,2022-03-31,False,5,5,421.65,421.65,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
