record_id,record_class,fiscal_year,ibm_regional_office,source_page_number,source_table_index,source_table_row_number,source_serial_number,mine_name,mine_code,mine_code_basis,state_or_ut_source,state_or_ut,district_source,district,mineral_source,material_mapping_basis,normalized_top50_materials_json,chemical_names_json,symbols_or_formulae_json,owner_or_lessee,lease_area_ha,lease_area_source,lease_area_basis,inspection_type,inspecting_officer,inspection_date_source,inspection_date,violation_date_source,violation_date,show_cause_date_source,show_cause_date,violation_or_show_cause_source,remarks_source,inspection_report_urls_json,violation_notice_urls_json,show_cause_notice_urls_json,all_linked_document_urls_json,latitude,longitude,coordinates_available_in_summary_source,spatial_model_integration_status,source_id,source_url,source_page_title,source_page_title_fiscal_year_typo,source_html_file,source_html_sha256,source_accessed_date,inspection_date_within_fiscal_year
IBM-MCDR-EVT-731E0E365C3C46F7,official_mcdr_inspection_table_event,2024-25,Chennai,2,1,24,73,sevathur vermuculite mine (23.710 Hc),,,Tamil Nadu,Tamil Nadu,Tirupattur,Tirupattur,Vermuculite,explicit_mineral_column,"[""Magnesium""]","[""magnesium"",""magnesium carbonate""]","[""Mg"",""MgCO3""]",M/S Tamin Ltd.,23.71,23.710 Hc,parsed_from_mine_name,,"D.C.Reddy, AME",08-10-2024,2024-10-08,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/1737360803678e05a395a75MCDR_INSPECTION_REPORT_202425_Sevathur23.71.0Ha19.11.24.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters--2024-25---chennai-region---page-2,"MCDR Reports and Violation letters, 2024-25 : Chennai Region : Page 2",False,sources/raw/ibm_mcdr_inspection_pages/2024_25_chennai_p2.html,e6cab33d2129e64f5150c30a842d3983c9e797133770860f869727c78cfb7899,2026-09-09,True
IBM-MCDR-EVT-ABC8159E46C5D3BB,official_mcdr_inspection_table_event,2024-25,Guwahati,1,1,9,8,Umsoo Mootang Limestone Mine (DCBL) Block-V,,,Meghalaya,Meghalaya,East Jaintia Hills,East Jaintia Hills,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/S Dalmia Cement (Bharat) Limited,,,,,"SK Muduli, SMG",08.10.2024,2024-10-08,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/1737716953679374d9dd4c008.10.2024_BK_V.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2024-25---guwahati-region,MCDR Inspection Reports and Violation Letters : 2024-25 : Guwahati Region,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_guwahati_p1.html,47003ed47f5124925b4c8d25bae6d38f0e202d849bd5b2be5ee87ee5df850831,2026-09-09,True
IBM-MCDR-EVT-34B0885DE6174CE6,official_mcdr_inspection_table_event,2024-25,Jabalpur,3,1,74,173,PRISM (772.067 HECT.),,,M.P.,Madhya Pradesh,SATNA,Satna,LIMESTONE,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/S PRISM JOHNSON LIMITED,772.067,772.067 HECT,parsed_from_mine_name,,"SUDIP MAZUMDAR, RMG",08/10/2024,2024-10-08,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/1748951249683ee0d1dbf7fmcdr_Prism_772.067_Hect..pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters---2024-25--jabalpur-region---page-03,एमसीडीआर रिपोर्ट और उल्लंघन पत्र: 2024-25: जबलपुर क्षेत्र: पृष्ठ 03,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_jabalpur_p3.html,388c8fefe7a6a6dff918f53c447d17aee2fdc90cd1f908de6fec946e7a327eee,2026-09-09,True
IBM-MCDR-EVT-F5906F5635D1CBF4,official_mcdr_inspection_table_event,2024-25,Ranchi,1,1,23,22,Meghahatuburu Iron Ore Mine,,,Jharkhand,Jharkhand,West Singhbhum,West Singhbhum,Iron Ore,explicit_mineral_column,"[""Iron""]","[""iron""]","[""Fe""]","Steel Authority Of India Limited Sail,",,,,,Shri Vikrant Khedikar. Sr ACOM,08/10/2024,2024-10-08,,,16/10/2024,2024-10-16,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/173337721267513cbcdf4b1mcdr_08102024.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25---ranchi-region-page-1,MCDR Inspection Reports & Violation Letters : 2024-25 : Ranchi Region Page-1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_ranchi_p1.html,282f30e9254ff3e3b5256c2c578f5f0a436eed211bf3877ed6329524ab1fd998,2026-09-09,True
IBM-MCDR-EVT-59ABAFDE3BB3C6C7,official_mcdr_inspection_table_event,2024-25,Ranchi,1,1,24,23,Kiriburu Iron ore mines,,,Jharkhand,Jharkhand,West Singhbhum,West Singhbhum,Iron Ore,explicit_mineral_column,"[""Iron""]","[""iron""]","[""Fe""]","Steel Authority Of India Limited Sail,",,,,,Shri Vikrant Khedikar. Sr ACOM,08/10/2024,2024-10-08,,,16/10/2024,2024-10-16,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/173337729967513d136d023kiriburu_Mcdr_08102024.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25---ranchi-region-page-1,MCDR Inspection Reports & Violation Letters : 2024-25 : Ranchi Region Page-1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_ranchi_p1.html,282f30e9254ff3e3b5256c2c578f5f0a436eed211bf3877ed6329524ab1fd998,2026-09-09,True
IBM-MCDR-EVT-0AA0C59BDB82E09E,official_mcdr_inspection_table_event,2024-25,Jabalpur,3,1,72,171,JAMUANI KALNA- II (8.584 HECT.),,,M.P.,Madhya Pradesh,KATNI,Katni,LIMESTONE,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/S S.N.S. (MINERALS) PRIVATE LIMITED,8.584,8.584 HECT,parsed_from_mine_name,,"SUDIP MAZUMDAR, RMG",07/10/2024,2024-10-07,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/1748951226683ee0ba2eb16mcdr_Jamuwanikalan_8.584_hect..pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters---2024-25--jabalpur-region---page-03,एमसीडीआर रिपोर्ट और उल्लंघन पत्र: 2024-25: जबलपुर क्षेत्र: पृष्ठ 03,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_jabalpur_p3.html,388c8fefe7a6a6dff918f53c447d17aee2fdc90cd1f908de6fec946e7a327eee,2026-09-09,True
IBM-MCDR-EVT-19E107019E1C1967,official_mcdr_inspection_table_event,2024-25,Ranchi,1,1,22,21,Gua (Jhillingburu- II lease) Manganese Mine.,,,Jharkhand,Jharkhand,West Singhbhum,West Singhbhum,Manganese,explicit_mineral_column,"[""Manganese""]","[""manganese""]","[""Mn""]","Steel Authority Of India Limited Sail,",,,,,Shri Vikrant Khedikar. Sr ACOM,07/10/2024,2024-10-07,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/173337717867513c9aea971Mcdr_jhilingburu_07102024.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25---ranchi-region-page-1,MCDR Inspection Reports & Violation Letters : 2024-25 : Ranchi Region Page-1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_ranchi_p1.html,282f30e9254ff3e3b5256c2c578f5f0a436eed211bf3877ed6329524ab1fd998,2026-09-09,True
IBM-MCDR-EVT-562AFBCABDE2B1A6,official_mcdr_inspection_table_event,2024-25,Chennai,1,1,36,35,Sivalarpatti,,,Tamil Nadu,Tamil Nadu,Tuticorin,Tuticorin,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",The Ramco Cements Limited,,,,,"Matiul Islam, ACOM",06-10-2024,2024-10-06,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/17364998066780e25eb79a115._MCDR_FORMATSVPLI38TMN1504520232024.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters--2024-25---chennai-region---page-1,"MCDR Reports and Violation letters, 2024-25 : Chennai Region : Page 1",False,sources/raw/ibm_mcdr_inspection_pages/2024_25_chennai_p1.html,81370dbe095f05d63ddc41503b1cb3840c6d9fb24c4e1fc97f18969142b73161,2026-09-09,True
IBM-MCDR-EVT-11962FD3CDA345BF,official_mcdr_inspection_table_event,2024-25,Jabalpur,3,1,35,134,SADHERA (363.44 HECT.),,,M.P.,Madhya Pradesh,SATNA,Satna,LIMESTONE,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/ RCCPL PVT. LTD.,363.44,363.44 HECT,parsed_from_mine_name,,"SUDIP MAZUMDAR, RMG",06/10/2024,2024-10-06,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/174332739767e910a5c4557mcdr_Sadhera_363.44_hect..pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters---2024-25--jabalpur-region---page-03,एमसीडीआर रिपोर्ट और उल्लंघन पत्र: 2024-25: जबलपुर क्षेत्र: पृष्ठ 03,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_jabalpur_p3.html,388c8fefe7a6a6dff918f53c447d17aee2fdc90cd1f908de6fec946e7a327eee,2026-09-09,True
IBM-MCDR-EVT-FA9B12A987D22674,official_mcdr_inspection_table_event,2024-25,Chennai,2,1,17,66,Kallakudi & Kovandakurichi (GO NO 1158),,,Tamil Nadu,Tamil Nadu,Tiruchirapalli,Tiruchirapalli,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",Dalmia Cements (Bharat Limited),,,,,"Arun Vivek, JMG",05.10.2024,2024-10-05,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/1737102434678a14623730d38TMN14074_Kallakudi.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters--2024-25---chennai-region---page-2,"MCDR Reports and Violation letters, 2024-25 : Chennai Region : Page 2",False,sources/raw/ibm_mcdr_inspection_pages/2024_25_chennai_p2.html,e6cab33d2129e64f5150c30a842d3983c9e797133770860f869727c78cfb7899,2026-09-09,True
IBM-MCDR-EVT-34DC16899D127D04,official_mcdr_inspection_table_event,2024-25,Chennai,2,1,46,96,"Kallankurichi, (G.O No.469), 66.10 HA",,,Tamilnadu,Tamil Nadu,Ariyalur,Ariyalur,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",TANCEM,66.1,66.10 HA,parsed_from_mine_name,,"KUMERESH. A, Sr ACOM",05.10.2024,2024-10-05,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/174306800267e51b628eb1aKallankurichi_TANCEM_G.O_469_38TMN38019.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters--2024-25---chennai-region---page-2,"MCDR Reports and Violation letters, 2024-25 : Chennai Region : Page 2",False,sources/raw/ibm_mcdr_inspection_pages/2024_25_chennai_p2.html,e6cab33d2129e64f5150c30a842d3983c9e797133770860f869727c78cfb7899,2026-09-09,True
IBM-MCDR-EVT-D1A219D6090605AC,official_mcdr_inspection_table_event,2024-25,Jabalpur,3,1,70,169,BHADANPUR NORTH PATTY (296.956 HECT.),,,M.P.,Madhya Pradesh,SATNA,Satna,LIMESTONE,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/S ULTRATECH CEMENT LIMITED,296.956,296.956 HECT,parsed_from_mine_name,,"SUDIP MAZUMDAR, RMG",05/10/2024,2024-10-05,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/1748951207683ee0a725259mcdr_Bhadanpur_296.956_hect..pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters---2024-25--jabalpur-region---page-03,एमसीडीआर रिपोर्ट और उल्लंघन पत्र: 2024-25: जबलपुर क्षेत्र: पृष्ठ 03,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_jabalpur_p3.html,388c8fefe7a6a6dff918f53c447d17aee2fdc90cd1f908de6fec946e7a327eee,2026-09-09,True
IBM-MCDR-EVT-B0E32B1DA833F501,official_mcdr_inspection_table_event,2024-25,Raipur,1,1,26,25,Amti,,,CG,Chhattisgarh,Durg,Durg,Moulding Sand,explicit_mineral_column,"[""Silicon""]","[""silicon"",""silicon dioxide""]","[""Si"",""SiO2""]",BIMAL KUMAR SEKSERIA,4.04,4.04,explicit_source_column,,P. K. Sahu,05-10-2024,2024-10-05,08-11-2024,2024-11-08,,,,,[],"[""https://ibm.gov.in/writereaddata/files/173279098667484aca70066eSigned_VL_Amti_08.11.2024.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/173279098667484aca70066eSigned_VL_Amti_08.11.2024.pdf"",""https://ibm.gov.in/writereaddata/files/17484281716836e58b24ebaeSigned_MCDR_Amti_202324.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters-2024-25--raipur-region-page-1,रायपुर एम सी डी आर निरीक्षण और उल्लंघन 2024-25 पृष्ठ-1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_raipur_p1.html,1ea3f868d89b54ebccb5211e774403923c65375d8b22c03acf29456940cfd07a,2026-09-09,True
IBM-MCDR-EVT-76F4C6AF202217D7,official_mcdr_inspection_table_event,2024-25,Raipur,1,1,27,26,KARAHIDIH,,,CG,Chhattisgarh,Durg,Durg,Moulding Sand,explicit_mineral_column,"[""Silicon""]","[""silicon"",""silicon dioxide""]","[""Si"",""SiO2""]",MAHENDRA KUMAR SEKSERIA,4.04,4.04,explicit_source_column,,P. K. Sahu,05-10-2024,2024-10-05,08-11-2024,2024-11-08,,,,,[],"[""https://ibm.gov.in/writereaddata/files/173279100967484ae1ccddfeSigned_VL_Karhidih_4.047_08112024.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/173279100967484ae1ccddfeSigned_VL_Karhidih_4.047_08112024.pdf"",""https://ibm.gov.in/writereaddata/files/17484281946836e5a21e845eSigned_MCDR_Karhidih_202324.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters-2024-25--raipur-region-page-1,रायपुर एम सी डी आर निरीक्षण और उल्लंघन 2024-25 पृष्ठ-1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_raipur_p1.html,1ea3f868d89b54ebccb5211e774403923c65375d8b22c03acf29456940cfd07a,2026-09-09,True
IBM-MCDR-EVT-1C5B80EB4254C8FC,official_mcdr_inspection_table_event,2024-25,Vijayawada,2,1,12,41,Alugumillipadu,,,ANDHRA PRADESH,Andhra Pradesh,Palnadu,Palnadu,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",Shri Ajay Kapur,,,,,"Sri AV Ramesh Kumar,AMG",05.10.2024,2024-10-05,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/1749627939684934235246a38APR07055Alugumillipadu_report.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters-for-the-year-2024-25-vijayawada-regional-office--page-2-,वर्ष 2024-25 के लिए एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र-विजयवाड़ा क्षेत्रीय कार्यालय (पेज-2),False,sources/raw/ibm_mcdr_inspection_pages/2024_25_vijayawada_p2.html,5bf70dd99c7ffb9ab6fbaf2ec7421eedf9baf0e3934e4808c6ecd781e2b925ef,2026-09-09,True
IBM-MCDR-EVT-E692B978073A3C34,official_mcdr_inspection_table_event,2024-25,Vijayawada,2,1,13,42,Sankarapuram,,,ANDHRA PRADESH,Andhra Pradesh,Palnadu,Palnadu,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",Shri Ajay Kapur,,,,,"Sri AV Ramesh Kumar,AMG",05.10.2024,2024-10-05,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/17496279656849343df190438APR07056Sankarapuram_report.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters-for-the-year-2024-25-vijayawada-regional-office--page-2-,वर्ष 2024-25 के लिए एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र-विजयवाड़ा क्षेत्रीय कार्यालय (पेज-2),False,sources/raw/ibm_mcdr_inspection_pages/2024_25_vijayawada_p2.html,5bf70dd99c7ffb9ab6fbaf2ec7421eedf9baf0e3934e4808c6ecd781e2b925ef,2026-09-09,True
IBM-MCDR-EVT-2CDE2E99EDDE41CE,official_mcdr_inspection_table_event,2024-25,Ajmer,1,1,41,40,Kodukota,,,Rajasthan,Rajasthan,Bhilwara,Bhilwara,Garnet,explicit_mineral_column,[],[],[],AKD Gem garnet,,,,,"Sh. Dilip jain , SMG",04-10-2024,2024-10-04,18-11.2024 & 18-11-2024,,,,,,[],"[""https://ibm.gov.in/writereaddata/files/17546365066895a0da3de15Vio_Kodukota_AnilDasot_18112024.pdf"",""https://ibm.gov.in/writereaddata/files/17546370876895a31fb5366SC_Kodukota_AnilDasot_18112024.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/1745770750680e58fea0899Kodukota_AKD_Gems_2425_04OCT24.PDF"",""https://ibm.gov.in/writereaddata/files/17546365066895a0da3de15Vio_Kodukota_AnilDasot_18112024.pdf"",""https://ibm.gov.in/writereaddata/files/17546370876895a31fb5366SC_Kodukota_AnilDasot_18112024.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports--amp--violation-letters-for-the-year-2024-25--ajmer-region--page-1,वर्ष 2024-25 के लिए एमसीडीआर रिपोर्ट और उल्लंघन पत्र (अजमेर क्षेत्र) पृष्ठ-1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_ajmer_p1.html,5568001ea16f42382f842b09370925b6f2bb2380bccf8b4212d5aff52d73d7f6,2026-09-09,True
IBM-MCDR-EVT-05BC65EBD115D5E1,official_mcdr_inspection_table_event,2024-25,Bangalore,1,1,39,38,Ramanamalai ML 2296 fe mine,,,KARNATAKA,Karnataka,BELLARI,Bellari,IRON ORE,explicit_mineral_column,"[""Iron""]","[""iron""]","[""Fe""]",VESCO,,,,MCDR,"Dr. Sudhakara T.L, SMG",04/10/24,2024-10-04,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/17302897416722204d939cfdocument_2.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25----bengalore-region----page--1,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : (बैंगलोर क्षेत्र) : पृष्ठ – 1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bangalore_p1.html,26de85cdcbc84b5274b0f39421bec5b63e706144777f20a340a18b7fb02baa25,2026-09-09,True
IBM-MCDR-EVT-44C76E3914E8C263,official_mcdr_inspection_table_event,2024-25,Bangalore,1,1,43,42,DHARMAPURA,,,KARNATAKA,Karnataka,BELLARI,Bellari,IRON ORE,explicit_mineral_column,"[""Iron""]","[""iron""]","[""Fe""]",V.N.K.MENON,,,,MCDR,"Sri.Ashok Kumar Pany,AME",04/10/24,2024-10-04,22/10/24,2024-10-22,22/10/24,2024-10-22,,,[],"[""https://ibm.gov.in/writereaddata/files/1729835256671b30f888244vl_Dharmapuri_VNK_Menon.pdf""]","[""https://ibm.gov.in/writereaddata/files/1729835203671b30c300e4eschowcause_Dharmapuri_VNK_Menon.pdf""]","[""https://ibm.gov.in/writereaddata/files/1729835203671b30c300e4eschowcause_Dharmapuri_VNK_Menon.pdf"",""https://ibm.gov.in/writereaddata/files/1729835256671b30f888244vl_Dharmapuri_VNK_Menon.pdf"",""https://ibm.gov.in/writereaddata/files/1733122396674d595cecf10mcdr_Dharmapura_VNK_Menon.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25----bengalore-region----page--1,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : (बैंगलोर क्षेत्र) : पृष्ठ – 1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bangalore_p1.html,26de85cdcbc84b5274b0f39421bec5b63e706144777f20a340a18b7fb02baa25,2026-09-09,True
IBM-MCDR-EVT-09FA9D329E530187,official_mcdr_inspection_table_event,2024-25,Bhubaneswar,1,1,77,76,Panchpatmali (South Block) Bauxite mine,,,Odisha,Odisha,Koraput,Koraput,Bauxite,explicit_mineral_column,"[""Aluminium""]","[""aluminium""]","[""Al""]",The National Aluminium Company Limited,,,,,"Shri Rohita Sethi, ACOM",04.10.2024,2024-10-04,,,,,14.10.2024,,[],"[""https://ibm.gov.in/writereaddata/files/174316640067e69bc063e3bNALCO_VL_SB_Violation.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/174316638867e69bb45f48eNALCO_SB_MCDR.pdf"",""https://ibm.gov.in/writereaddata/files/174316640067e69bc063e3bNALCO_VL_SB_Violation.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2024-25---page-1--bhubaneswar-region-,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : पृष्ठ-1 (भुवनेश्वर क्षेत्र),False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bhubaneswar_p1.html,1a3a84d612dcc23c1c7ba83b3741f9fee11e4177059ca0749c2c95e2694fc8ba,2026-09-09,True
IBM-MCDR-EVT-6CF72E044D819043,official_mcdr_inspection_table_event,2024-25,Chennai,1,1,14,13.,Naduvalur,,,Tamilnadu,Tamil Nadu,Trichy,Trichy,Garnet,explicit_mineral_column,[],[],[],M/s. Riverwaays Mines,,,,,"G.Sornadurai Kannan, SMG",04.10.2024,2024-10-04,,,,,,,[],[],[],[],,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters--2024-25---chennai-region---page-1,"MCDR Reports and Violation letters, 2024-25 : Chennai Region : Page 1",False,sources/raw/ibm_mcdr_inspection_pages/2024_25_chennai_p1.html,81370dbe095f05d63ddc41503b1cb3840c6d9fb24c4e1fc97f18969142b73161,2026-09-09,True
IBM-MCDR-EVT-E1F16997C3C13A17,official_mcdr_inspection_table_event,2024-25,Chennai,2,1,16,65,Kallankurichi (GO NO 456),,,Tamil Nadu,Tamil Nadu,Ariyalur,Ariyalur,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",Tamilnadu Cements Corporation Ltd,,,,,"Arun Vivek, JMG",04.10.2024,2024-10-04,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/1737348415678dd53f6a75138TMN38018_Kovandakurichi.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters--2024-25---chennai-region---page-2,"MCDR Reports and Violation letters, 2024-25 : Chennai Region : Page 2",False,sources/raw/ibm_mcdr_inspection_pages/2024_25_chennai_p2.html,e6cab33d2129e64f5150c30a842d3983c9e797133770860f869727c78cfb7899,2026-09-09,True
IBM-MCDR-EVT-34D578B5AF352614,official_mcdr_inspection_table_event,2024-25,Chennai,2,1,45,95,"Periyanagalur (G.O No.1659), 9.945 HA",,,Tamilnadu,Tamil Nadu,Ariyalur,Ariyalur,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",TAMIN,9.945,9.945 HA,parsed_from_mine_name,,"KUMERESH. A, Sr ACOM",04.10.2024,2024-10-04,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/174306796767e51b3f9b7cfPeriyanagalur_9.945Ha_38TMN14022.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters--2024-25---chennai-region---page-2,"MCDR Reports and Violation letters, 2024-25 : Chennai Region : Page 2",False,sources/raw/ibm_mcdr_inspection_pages/2024_25_chennai_p2.html,e6cab33d2129e64f5150c30a842d3983c9e797133770860f869727c78cfb7899,2026-09-09,True
