event_id,auction_tranche,portal_link_order,block_name,state_or_ut,district,concession_type,block_area_ha,source_materials_json,coordinates_available_in_source,geometry_type,geometry_vertex_count,geometry_area_geodesic_ha,geometry_area_difference_pct,geometry_extraction_method,geometry_quality_flag,centroid_within_stated_state_2011,spatial_validation_note,concession_type_extraction_method,source_pdf_filename,source_pdf_sha256,source_pdf_bytes,source_pdf_page_count,auction_notice_pdf_filename,auction_notice_pdf_sha256,auction_notice_pdf_bytes,auction_notice_pdf_page_count,portal_link_title,source_url,mbs_source_url,geometry_source_url,extraction_notes
T4-O21,4,21,Nayakkarpatti Tungsten Block,Tamil Nadu,Madurai,CL,2015.51,"[""Tungsten""]",True,Polygon,5,2012.6685560746432,0.14097890486064424,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T4_15830_MBS_Nayakkarpatti_Tungsten_Block.pdf,99273887f98f3de645ab5ac4d9de2264e875e77b0a89af14ca9c53e7a8c33966,903578,5,T4_NIT.pdf,0aa1df9b62c007232c44e9f718240d97f99f113a4adb25495c3703a7699f2ff1,101640,3,MBS_Nayakkarpatti Tungsten Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15830_21.%20MBS_Nayakkarpatti%20Tungsten%20Block%20corrected%20on%2023.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15830_21.%20MBS_Nayakkarpatti%20Tungsten%20Block%20corrected%20on%2023.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O01,5,1,Surajpura Phosphorite Block,Madhya Pradesh,Sagar and Chhatarpur,CL,1072.29,"[""Phosphorite""]",True,Polygon,4,1072.324935858345,0.0032580606314597167,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18802_Revised_MBS_Surajpura_Phosphorite_Block.pdf,651236903370e0ed69983a1cd5eb3151f6c975a13be618454a81559ea419bfe2,395932,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,Revised MBS Surajpura Phosphorite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18802_5.%20Revised%20MBS%20Surajpura%20Phosphorite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18802_5.%20Revised%20MBS%20Surajpura%20Phosphorite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O02,5,2,Oranga-Revatipur Graphite and Vanadium Block,Chhattisgarh,Balrampur- Ramanujganj,ML,366.478,"[""Graphite"",""Vanadium""]",True,Polygon,4,366.2106359762669,0.0729549996816008,pypdf_text,accepted,True,,official_nit_table,T5_18664_1.MBS_Oranga-Revatipur_Graphite_Block.pdf,2c819d7d659161f5076d0e3171763721f6010d71010572922dbcbf9e25f7c602,389344,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,1.MBS_Oranga-Revatipur_Graphite_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18664_1.MBS_Oranga-Revatipur_Graphite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18664_1.MBS_Oranga-Revatipur_Graphite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O03,5,3,Katesar-Guneri Glauconite Block,Gujarat,Kachchh,CL,498.99,"[""Glauconite""]",True,Polygon,12,499.3935027731223,0.08086389970185454,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18663_2.MBS_Katesar-Guneri_Glauconite_Block.pdf,583f5fc7f91b54a1e3518c53abce0beb864a8b5486b4b84d10188fb39afd6883,376493,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,2.MBS_Katesar-Guneri_Glauconite_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18663_2.MBS_Katesar-Guneri_Glauconite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18663_2.MBS_Katesar-Guneri_Glauconite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O04,5,4,Ganacharpura Graphite Block,Karnataka,Kolar,CL,500.925,"[""Graphite""]",True,Polygon,4,500.2052771922685,0.1436787558479813,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18662_3.MBS_Ganacharpura_Block_Final_CL.pdf,f775d321674f31075d9160acfd3fc5b52bcc8a571b5bb73bb6e335791c8b2f71,387873,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,3.MBS_Ganacharpura_Block_Final_CL,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18662_3.MBS_Ganacharpura_Block_Final_CL.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18662_3.MBS_Ganacharpura_Block_Final_CL.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O05,5,5,Mincheri REE Block,Karnataka,Raichur,CL,207.67,"[""Rare-earth elements"",""Vanadium""]",True,Polygon,12,207.70876407305352,0.01866618820895081,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18661_4.MBS_Mincheri_REE_Block_Final_CL.pdf,17473304c4646d852ac25606d92d58ac38f48bd74a1dc2ba175aa6a23b054e86,407159,6,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,4.MBS_Mincheri_REE_Block_Final_CL,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18661_4.MBS_Mincheri_REE_Block_Final_CL.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18661_4.MBS_Mincheri_REE_Block_Final_CL.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O06,5,6,Khobna and Agargaon Cluster Tungsten Block,Maharashtra,Nagpur,ML,150.79,"[""Tungsten""]",True,MultiPolygon,56,151.12022692224951,0.21899789259866215,tesseract_ocr_two_part_multipolygon,accepted,True,,official_nit_table,T5_18659_6.MBS_Khobna_and_Agargaon_Cluster_Tungsten_Block.pdf,41d96edb45f13876d0d1c01298412ad678a7fade3c09b9acc1dfd717cd4c5a53,792899,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,6.MBS_Khobna_and_Agargaon_Cluster_Tungsten_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18659_6.MBS_Khobna_and_Agargaon_Cluster_Tungsten_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18659_6.MBS_Khobna_and_Agargaon_Cluster_Tungsten_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O07,5,7,Salepali Graphite Block,Odisha,Balangir,CL,1223.29,"[""Graphite""]",True,Polygon,5,1219.1179560400606,0.341051096627897,tesseract_ocr,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18658_7.MBS_Salepali_Graphite_Block_CL.pdf,0de1064d1a32a220e521a1817df8bdd92dde994fc167fc89e6c44262191996b1,484459,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,7.MBS_Salepali_Graphite_Block_CL,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18658_7.MBS_Salepali_Graphite_Block_CL.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18658_7.MBS_Salepali_Graphite_Block_CL.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O08,5,8,Kelenda Glauconite Block,Chhattisgarh,Mahasamund,CL,397.5,"[""Glauconite""]",True,Polygon,4,397.4067555855751,0.02345771432072287,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18657_8.MBS_Kelenda_Glauconite_Block.pdf,e7e588fc12388fbf47841e456314a0569a0d44ac4362bb148f5a0802d0812f6d,1073687,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,8.MBS_Kelenda_Glauconite_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18657_8.MBS_Kelenda_Glauconite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18657_8.MBS_Kelenda_Glauconite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O09,5,9,Raipura Phosphorite and Limestone Block,Chhattisgarh,Balod,CL,1009.36,"[""Phosphorite""]",True,Polygon,4,1010.1692573078155,0.08017529006653011,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18656_9.MBS_Raipura_Phosphorite_and_Limestone_Bloc_17.02.2024.pdf,7ed5b17d348396f88abe4c5bcdcf19bc225014ac688f3f6ce4770b3d0b70063f,957263,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,9.MBS_Raipura_Phosphorite_and_Limestone_Bloc_17.02.2024,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18656_9.MBS_Raipura_Phosphorite_and_Limestone_Bloc_17.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18656_9.MBS_Raipura_Phosphorite_and_Limestone_Bloc_17.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O10,5,10,Semhardih Phosphorite and Limestone Block,Chhattisgarh,Balod,CL,960.35,"[""Phosphorite""]",True,Polygon,4,961.1231155160904,0.08050351601919536,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18655_10.MBS_Semhardih_Phosphorite_and_Limestone_Block.pdf,25de8f9f5ffe5b16675f1a1daeaa2c0106ea71f02c41c8bdccffb3d90277851f,1031086,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,10.MBS_Semhardih_Phosphorite_and_Limestone_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18655_10.MBS_Semhardih_Phosphorite_and_Limestone_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18655_10.MBS_Semhardih_Phosphorite_and_Limestone_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O11,5,11,Dombarahalli Phosphate and REE Block,Karnataka,Koppal,CL,558.28,"[""Rare-earth elements"",""Phosphate""]",True,Polygon,4,558.5320040859223,0.04513937198579468,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18654_11.MBS_Dombarahalli_Phosphate_and_REE_Block.pdf,fd2b3a00d9ce6da1771ef7692b7728059957d8f3f61e322a2ea4ee581f05d7d4,1036765,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,11.MBS_Dombarahalli_Phosphate_and_REE_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18654_11.MBS_Dombarahalli_Phosphate_and_REE_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18654_11.MBS_Dombarahalli_Phosphate_and_REE_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O12,5,12,Holalkere - Doddaghatta Ni and PGE Block,Karnataka,Hassan,CL,999.28,"[""Platinum-group elements"",""Nickel""]",True,Polygon,8,999.552701429157,0.027289791565626834,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18653_12.MBS_Holalkere-Doddaghatta_Ni-PGE_Block.pdf,7c249c360e19d15eda7406b5764dceff6b871a2d5c4496ea6fe15100d5a4f1fb,1114736,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,12.MBS_Holalkere-Doddaghatta_Ni-PGE_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18653_12.MBS_Holalkere-Doddaghatta_Ni-PGE_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18653_12.MBS_Holalkere-Doddaghatta_Ni-PGE_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O13,5,13,Jhandawali - Satipura Amalgamated Potash and Halite Block,Rajasthan,Hanumangarh,CL,1841.22,"[""Halite"",""Potash""]",True,Polygon,4,1842.4665550009347,0.06770266458840753,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18652_13.MBS_Jhandawali-Satipura_Amalgamated_Potash_and_Halite_Block.pdf,7c9f49007ea443ed23f1fc611d49a3fc4a0942a50142eb2c8a3f4f4e99ed4765,1065907,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,13.MBS_Jhandawali-Satipura_Amalgamated_Potash_and_Halite_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18652_13.MBS_Jhandawali-Satipura_Amalgamated_Potash_and_Halite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18652_13.MBS_Jhandawali-Satipura_Amalgamated_Potash_and_Halite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O14,5,14,Jorkian-Satipura-Khunja Amalgamated Potash and Halite Block,Rajasthan,Hanumangarh,CL,1699.98,"[""Halite"",""Potash""]",True,Polygon,6,1701.2934509116835,0.07726272730758617,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18651_14.MBS_Jorkian-Satipura-Khunja_Amalgamated_Potash_and_Halite_Block.pdf,f206a5cee19385b5edf0579f884bce03e17586074637a796d0dfc9dacc0c557d,1672204,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,14.MBS_Jorkian-Satipura-Khunja_Amalgamated_Potash_and_Halite_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18651_14.MBS_Jorkian-Satipura-Khunja_Amalgamated_Potash_and_Halite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18651_14.MBS_Jorkian-Satipura-Khunja_Amalgamated_Potash_and_Halite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T5-O15,5,15,Nawatola-Laband REE Block,Uttar Pradesh,Sonbhadra,CL,210.01,"[""Rare-earth elements""]",True,Polygon,4,209.94763459843026,0.02969639615719988,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T5_18650_15.MBS_Nawatola-Laband_REE_Block.pdf,a98218349981f14ced264f857cd148f361099ee24864a2c78df1200b8464b05d,869613,5,T5_NIT.pdf,29ea1bb52996de7201cc8a14a16375b537bc2981b6385a6c32354129aa71af71,215370,3,15.MBS_Nawatola-Laband_REE_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18650_15.MBS_Nawatola-Laband_REE_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18650_15.MBS_Nawatola-Laband_REE_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O01,6,1,Khobna and Agargaon Cluster Tungsten Block,Maharashtra,Nagpur,ML,150.79,"[""Tungsten""]",True,MultiPolygon,56,151.12022692224951,0.21899789259866215,tesseract_ocr_two_part_multipolygon,accepted,True,,official_nit_table,T6_22710_23._MBS_Khobna_and_Agargaon_Cluster_Tungsten_Block.pdf,41d96edb45f13876d0d1c01298412ad678a7fade3c09b9acc1dfd717cd4c5a53,792899,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,23. MBS Khobna and Agargaon Cluster Tungsten Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22710_23.%20MBS%20Khobna%20and%20Agargaon%20Cluster%20Tungsten%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22710_23.%20MBS%20Khobna%20and%20Agargaon%20Cluster%20Tungsten%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O02,6,2,Mincheri REE Block,Karnataka,Raichur,CL,207.67,"[""Rare-earth elements"",""Vanadium""]",True,Polygon,12,207.70876407305352,0.01866618820895081,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22709_22._Mineral_summary_Mincheri_REE_Block.pdf,17473304c4646d852ac25606d92d58ac38f48bd74a1dc2ba175aa6a23b054e86,407159,6,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,22. Mineral summary Mincheri REE Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22709_22.%20Mineral%20summary%20Mincheri%20REE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22709_22.%20Mineral%20summary%20Mincheri%20REE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O03,6,3,Kalapathar Raghudih Block,West Bengal,Purulia,CL,248.89,"[""Rare-earth elements"",""Rare metals""]",True,Polygon,8,249.0693303507656,0.07205205141452471,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22708_21._Kalapathar_Raghudih_Block_Summary.pdf,ae602f710ba7e14aa6ffefae204fc6ed202fe292fe4216dafed983f47847d9a1,567425,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,21. Kalapathar Raghudih Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22708_21.%20Kalapathar%20Raghudih%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22708_21.%20Kalapathar%20Raghudih%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O04,6,4,Beku Rare Metal Block,West Bengal,Purulia,CL,103.0,"[""Rare metals"",""Cesium"",""Lithium"",""Rubidium""]",True,Polygon,4,103.07579131751359,0.07358380341125353,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22707_20._Beku_Rare_Metal_Block.pdf,ca2ddc46d2ff9f625cf9735129436d419251979c21b3c4024782f8c4616b1e48,496687,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,20. Beku Rare Metal Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22707_20.%20Beku%20Rare%20Metal%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22707_20.%20Beku%20Rare%20Metal%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O05,6,5,"Surharia-Basoha Titanium, Bauxite and Aluminous Laterite Block",Uttar Pradesh,Chandauli,CL,1034.44,"[""Aluminous Laterite"",""Bauxite"",""Titanium""]",True,Polygon,4,1033.9249493991852,0.04979028274379396,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22706_19._Surharia-Basoha_Bauxite_Aluminous_Laterite_and_Titanium_Block.pdf,0b911bdce867dee51643d7c7566c931419e96ed1f7e3b23324df2dbc8db960ff,522229,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,"19. Surharia-Basoha Bauxite, Aluminous Laterite and Titanium Block",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22706_19.%20Surharia-Basoha%20Bauxite,%20Aluminous%20Laterite%20and%20Titanium%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22706_19.%20Surharia-Basoha%20Bauxite,%20Aluminous%20Laterite%20and%20Titanium%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",
T6-O06,6,6,Kathyur Phosphate Block,Uttarakhand,Dehradun,CL,881.28,"[""Rock phosphate""]",True,Polygon,4,880.3551186446548,0.10494750310289332,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22705_18._Kathyur_Block_Summary.pdf,f959703e5109d86cd9a497f76541f45bca834e764b410ffe06b990579db48e6a,332996,6,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,18. Kathyur Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22705_18.%20Kathyur%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22705_18.%20Kathyur%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
